瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
159,何魂,2019-07-14 03:00,21.1,,.7,340,82,20.4,17.8,992.8,1000.8,,,,8,1341,,21.3
159,何魂,2019-07-14 04:00,21,,.4,0,84,20.8,18.1,992.6,1000.6,,,,8,946,,21.2
159,何魂,2019-07-14 05:00,20.8,,.4,0,85,20.8,18.1,992.9,1000.9,,,,10,960,,21.2
159,何魂,2019-07-14 06:00,20.9,,.8,70,86,21.2,18.4,993.1,1001.1,0,.04,,9,841,,21.2
159,何魂,2019-07-14 07:00,21.6,,.8,110,85,21.8,18.9,993.5,1001.4,0,.29,,8,804,,22.1
159,何魂,2019-07-14 08:00,22.9,,1.5,90,78,21.7,18.8,994.2,1002.1,.5,.84,,6,1371,,23.7
159,何魂,2019-07-14 09:00,24.4,,1.4,90,73,22.2,19.2,994.2,1002,1,1.6,,8,1235,,25
159,何魂,2019-07-14 10:00,25.8,,2.5,110,65,21.6,18.7,994.6,1002.4,.6,2.08,,8,2000,,28.2
159,何魂,2019-07-14 11:00,26,,3.9,110,63,21.2,18.4,995,1002.8,1,3.18,,5,2000,,31.2
159,何魂,2019-07-14 12:00,26.4,,4,140,63,21.6,18.7,995.2,1003,1,3.49,,7,2000,,33.5
159,何魂,2019-07-14 13:00,25.8,,5,110,69,22.8,19.6,994.9,1002.7,1,3.63,,3,1975,,34.2
159,何魂,2019-07-14 14:00,26.3,,3.6,110,63,21.4,18.6,994.6,1002.4,1,3.47,,6,1942,,34.7
159,何魂,2019-07-14 15:00,26.5,,3.1,110,62,21.4,18.6,994.8,1002.6,1,2.95,,0,1806,,34.1
159,何魂,2019-07-14 16:00,25.6,,3.6,110,70,22.9,19.7,994.8,1002.7,1,2.06,,2,1893,,31.5
159,何魂,2019-07-14 17:00,25.5,,3.6,90,71,23.1,19.8,994.8,1002.7,1,1.85,,0,1898,,28.8
159,何魂,2019-07-14 18:00,24.9,,2.4,90,71,22.2,19.2,994.8,1002.7,1,1.01,,2,1947,,27
159,何魂,2019-07-14 19:00,23.6,,2.4,90,77,22.4,19.3,995.8,1003.7,.1,.21,,7,1895,,25.4
159,何魂,2019-07-14 20:00,23,,2.1,90,78,21.8,18.9,996.6,1004.5,0,.01,,5,1818,,24.5
159,何魂,2019-07-14 21:00,22.7,,2.2,90,77,21.2,18.4,997.2,1005.1,,,,7,1897,,23.6
159,何魂,2019-07-14 22:00,22.3,,2.3,70,82,22,19,998.1,1006,,,,5,1567,,23.1
159,何魂,2019-07-14 23:00,22.2,,2.5,70,83,22.1,19.1,998.4,1006.4,,,,5,1602,,22.9
159,何魂,2019-07-15 00:00,22.2,,1.9,90,84,22.4,19.3,998.4,1006.4,,,,9,1137,,22.9
159,何魂,2019-07-15 01:00,22.2,,1.7,70,85,22.7,19.5,998.2,1006.1,,,,7,1001,,23
159,何魂,2019-07-15 02:00,21.8,,2.4,70,84,21.8,18.9,997.9,1005.9,,,,9,1077,,22.4
159,何魂,2019-07-15 03:00,22.2,,1.7,70,80,21.3,18.5,998.2,1006.1,,,,9,1196,,22.6
159,何魂,2019-07-15 04:00,22.2,,1.3,50,79,21,18.3,998.4,1006.4,,,,10,1227,,22.7
159,何魂,2019-07-15 05:00,22.2,,1.3,20,78,20.8,18.1,998.8,1006.8,,,,10,1339,,22.6
159,何魂,2019-07-15 06:00,22.3,,1.3,90,78,20.9,18.2,999.1,1007.1,0,0,,10,1143,,22.6
159,何魂,2019-07-15 07:00,22.4,,1.4,90,79,21.3,18.5,999.3,1007.2,0,.08,,10,1147,,23
159,何魂,2019-07-15 08:00,23.1,,2,110,79,22.2,19.2,999.8,1007.7,0,.53,,9,1271,,24.4
159,何魂,2019-07-15 09:00,23.6,,1.9,90,77,22.4,19.3,999.6,1007.5,0,.62,,9,1249,,24.9
159,何魂,2019-07-15 10:00,23.8,,2.5,110,76,22.4,19.3,1000.3,1008.2,0,.83,,9,1306,,25.6
159,何魂,2019-07-15 11:00,24.9,,2.4,110,76,23.8,20.3,1000.5,1008.4,0,1.13,,9,1576,,27.7
159,何魂,2019-07-15 12:00,25.4,,2.7,140,73,23.7,20.2,1000.8,1008.7,.4,2.26,,10,1790,,29.2
159,何魂,2019-07-15 13:00,26,,3.4,110,75,25.2,21.2,1000.5,1008.4,.5,2.62,,10,1791,,31.6
159,何魂,2019-07-15 14:00,26,,2.8,110,75,25.2,21.2,1000.3,1008.2,.7,2.38,,9,1628,,32.3
159,何魂,2019-07-15 15:00,26.1,,3.4,110,73,24.6,20.8,1000.3,1008.2,.5,2.23,,8,1835,,32
159,何魂,2019-07-15 16:00,25.9,,3.3,110,73,24.3,20.6,1000.1,1008,.8,2.33,,7,1979,,32.1
159,何魂,2019-07-15 17:00,25.6,,2.3,90,71,23.2,19.9,999.8,1007.7,1,1.91,,3,2000,,29
159,何魂,2019-07-15 18:00,24.6,,2.9,90,77,23.7,20.2,999.7,1007.6,1,1.19,,2,2000,,27.2
159,何魂,2019-07-15 19:00,23.7,,2.4,70,79,23.1,19.8,1000.1,1008,1,.45,,0,2000,,25.5
159,何魂,2019-07-15 20:00,22.8,,2.1,90,83,22.9,19.7,1000.5,1008.4,0,.02,,1,1465,,24.2
159,何魂,2019-07-15 21:00,22.4,,1.9,90,85,22.9,19.7,1001.7,1009.7,,,,4,2000,,23.6
159,何魂,2019-07-15 22:00,22.3,,2.1,70,81,21.7,18.8,1002.3,1010.3,,,,3,2000,,23.1
159,何魂,2019-07-15 23:00,22.1,,2.1,70,81,21.4,18.6,1002.6,1010.6,,,,1,2000,,22.6
159,何魂,2019-07-16 00:00,21.9,,1.5,50,84,22,19,1002.8,1010.8,,,,1,1994,,22.4
159,何魂,2019-07-16 01:00,21.6,,1.5,50,87,22.4,19.3,1002.7,1010.7,,,,5,1962,,22.1
159,何魂,2019-07-16 02:00,21.4,,1,20,87,22.1,19.1,1002.5,1010.5,,,,6,1928,,21.7
159,何魂,2019-07-16 03:00,21.3,,1.9,50,87,22,19,1001.9,1009.9,,,,1,1196,,21.5
159,何魂,2019-07-16 04:00,21.1,,1.2,20,89,22.2,19.2,1002.3,1010.3,,,,6,1417,,21.4
159,何魂,2019-07-16 05:00,21.2,,1.7,20,87,21.8,18.9,1002.6,1010.6,,,,3,1243,,21.4
159,何魂,2019-07-16 06:00,21.3,,1.2,50,86,21.7,18.8,1002.9,1010.9,0,.03,,0,1180,,21.3
159,何魂,2019-07-16 07:00,22.3,,1.7,50,83,22.2,19.2,1003.4,1011.4,.6,.38,,0,1595,,22.2
159,何魂,2019-07-16 08:00,23.7,,2.4,50,78,22.8,19.6,1003.8,1011.7,1,1.01,,6,1818,,24
159,何魂,2019-07-16 09:00,24.7,,1.3,70,74,22.9,19.7,1003.7,1011.6,1,1.3,,8,1404,,25.3
159,何魂,2019-07-16 10:00,25.9,,3.1,110,66,22,19,1003.8,1011.7,1,2.51,,6,2000,,28.8
159,何魂,2019-07-16 11:00,26.5,,4.1,110,64,22.1,19.1,1004.1,1012,1,2.8,,7,1958,,31.7
159,何魂,2019-07-16 12:00,26.5,,3.7,110,64,22.1,19.1,1003.9,1011.8,1,3.43,,6,1986,,34.6
159,何魂,2019-07-16 13:00,26.5,,2.8,110,66,22.8,19.6,1004,1011.9,1,3.34,,6,2000,,35.5
159,何魂,2019-07-16 14:00,26.8,,4,110,68,23.8,20.3,1003.6,1011.5,1,3.35,,0,2000,,37.7
159,何魂,2019-07-16 15:00,26.2,,3.6,110,71,24.1,20.5,1003.6,1011.5,1,3.1,,1,2000,,37.8
159,何魂,2019-07-16 16:00,26.5,,2.9,90,68,23.5,20.1,1003.3,1011.2,1,2.6,,0,1984,,35.9
159,何魂,2019-07-16 17:00,26.3,,3,90,66,22.5,19.4,1002.7,1010.6,1,1.94,,0,1963,,31
159,何魂,2019-07-16 18:00,25.2,,2.9,90,73,23.4,20,1002.8,1010.7,1,1.21,,0,2000,,28.9
159,何魂,2019-07-16 19:00,24.3,,2.4,70,78,23.7,20.2,1003.2,1011.1,1,.51,,0,1995,,27.1
159,何魂,2019-07-16 20:00,23.2,,2.6,70,82,23.2,19.9,1003.4,1011.3,.1,.03,,1,1963,,25.5
159,何魂,2019-07-16 21:00,22.8,,3,70,81,22.4,19.3,1004.1,1012.1,,,,0,2000,,24.6
159,何魂,2019-07-16 22:00,22.6,,2.9,70,80,21.8,18.9,1004.9,1012.9,,,,7,2000,,23.9
159,何魂,2019-07-16 23:00,22.3,,3.2,50,80,21.4,18.6,1005.2,1013.2,,,,6,2000,,23.3
159,何魂,2019-07-17 00:00,22.4,,2.6,70,84,22.7,19.5,1005.1,1013.1,,,,2,2000,,23.5
159,何魂,2019-07-17 01:00,22.1,,2,70,83,22,19,1005,1013,,,,5,2000,,23
159,何魂,2019-07-17 02:00,21.8,,2.6,50,80,20.8,18.1,1004.7,1012.7,,,,6,2000,,22.3
159,何魂,2019-07-17 03:00,21.6,,1.7,50,85,21.8,18.9,1004.5,1012.5,,,,6,1996,,22.2
159,何魂,2019-07-17 04:00,21.4,,2.2,50,85,21.6,18.7,1004.4,1012.4,,,,5,1255,,21.9
159,何魂,2019-07-17 05:00,21.3,,2.9,50,84,21.2,18.4,1004.5,1012.5,,,,5,1738,,21.6
159,何魂,2019-07-17 06:00,21.3,,2.1,50,82,20.6,18,1004.8,1012.8,0,.03,,5,1966,,21.6
159,何魂,2019-07-17 07:00,22.7,,2.8,50,77,21.2,18.4,1004.9,1012.9,.6,.47,,6,1998,,22.4
159,何魂,2019-07-17 08:00,24.2,,2.3,90,73,22,19,1004.8,1012.7,.8,.96,,6,1874,,23.7
159,何魂,2019-07-17 09:00,25.2,,3,70,71,22.7,19.5,1004.9,1012.8,1,1.9,,7,1971,,25.1
159,何魂,2019-07-17 10:00,24.9,,4.1,90,71,22.2,19.2,1005.1,1013.1,1,1.94,,8,1969,,28
159,何魂,2019-07-17 11:00,25.3,,2.9,90,73,23.5,20.1,1005.4,1013.3,.9,2.21,,9,2000,,29.9
159,何魂,2019-07-17 12:00,25.4,,3.3,110,69,22.2,19.2,1005.4,1013.3,1,2.66,,8,1977,,32.6
159,何魂,2019-07-17 13:00,27.1,,2.7,90,64,22.8,19.6,1005.1,1013,1,3.25,,7,1962,,36.4
159,何魂,2019-07-17 14:00,27.4,,2.6,110,62,22.5,19.4,1004.3,1012.2,1,2.84,,9,2000,,36.5
159,何魂,2019-07-17 15:00,27,,3.7,140,66,23.4,20,1003.8,1011.7,1,3.26,,6,1986,,38.2
159,何魂,2019-07-17 16:00,25.8,,3.4,110,72,23.8,20.3,1003.1,1011,1,2.05,,8,1970,,34.8
159,何魂,2019-07-17 17:00,26.1,,3.3,110,70,23.5,20.1,1002.9,1010.8,1,1.72,,7,1989,,31.9
159,何魂,2019-07-17 18:00,23.8,,4.6,110,82,24.1,20.5,1003.5,1011.4,.7,.96,,9,2000,,29.1
159,何魂,2019-07-17 19:00,23.6,,1.9,50,80,23.2,19.9,1003.5,1011.4,0,.2,,8,2000,,27.4
159,何魂,2019-07-17 20:00,23.3,,2.5,90,82,23.4,20,1003.7,1011.6,0,.02,,10,2000,,26.1
159,何魂,2019-07-17 21:00,23.2,,2.2,90,84,23.8,20.3,1004.1,1012.1,,,,10,2000,,25.6
159,何魂,2019-07-17 22:00,22.7,.2,2.3,70,93,25.6,21.5,1004.3,1012.3,,,,10,1091,,25
159,何魂,2019-07-17 23:00,22.9,0,1.9,70,89,24.7,20.9,1003.8,1011.8,,,,10,1679,,24.7
159,何魂,2019-07-18 00:00,22.5,2.6,1.6,90,95,25.8,21.6,1003.9,1011.9,,,,10,226,,24.2
159,何魂,2019-07-18 01:00,22.3,8.1,2.8,200,97,26,21.7,1004.3,1012.3,,,,10,71,,23.6
159,何魂,2019-07-18 02:00,22.1,4.3,1,360,98,26,21.7,1004,1012,,,,10,911,,23.7
159,何魂,2019-07-18 03:00,22,1,1,90,97,25.5,21.4,1003,1011,,,,10,557,,23.5
159,何魂,2019-07-18 04:00,22,1.3,2,180,98,25.8,21.6,1003.3,1011.3,,,,10,442,,23.3
159,何魂,2019-07-18 05:00,21.6,2.6,.6,270,98,25.2,21.2,1003.4,1011.4,,,,10,540,,23.1
159,何魂,2019-07-18 06:00,21.7,4.6,.6,20,98,25.3,21.3,1003.6,1011.6,0,0,,10,182,,23
159,何魂,2019-07-18 07:00,21.3,6.9,1.6,50,98,24.7,20.9,1004,1012,0,.02,,10,325,,22.8
159,何魂,2019-07-18 08:00,21.3,2.9,2.1,20,98,24.7,20.9,1003.8,1011.8,0,.1,,10,334,,23
159,何魂,2019-07-18 09:00,21.7,1.4,3.6,50,98,25.3,21.3,1002.6,1010.6,0,.46,,10,679,,23.8
159,何魂,2019-07-18 10:00,22.1,.6,1.3,50,97,25.6,21.5,1002.8,1010.8,0,.46,,10,803,,24.4
159,何魂,2019-07-18 11:00,22.3,.7,1.7,70,97,26,21.7,1003.2,1011.2,0,.52,,10,661,,24.6
159,何魂,2019-07-18 12:00,22.5,.4,2.4,70,95,25.8,21.6,1003,1011,0,.65,,10,757,,25.3
159,何魂,2019-07-18 13:00,21.8,1.5,1.6,90,97,25.2,21.2,1003.1,1011.1,0,.33,,10,298,,24.2
159,何魂,2019-07-18 14:00,22.1,2,1.1,50,98,26,21.7,1002.3,1010.3,0,.28,,10,302,,24.3
159,何魂,2019-07-18 15:00,22.2,.2,1.8,90,98,26.1,21.8,1001.4,1009.4,0,.19,,10,923,,24.1
159,何魂,2019-07-18 16:00,22.5,,1.8,110,97,26.3,21.9,1001.6,1009.6,0,.27,,10,1585,,24.3
159,何魂,2019-07-18 17:00,22.9,,1.1,50,97,26.9,22.3,1001.2,1009.1,0,.34,,10,1376,,24.7
159,何魂,2019-07-18 18:00,22.8,,1.6,50,97,26.8,22.2,1000.8,1008.7,0,.25,,10,1827,,24.5
159,何魂,2019-07-18 19:00,22.8,,2.2,20,98,27.1,22.4,1000.2,1008.1,0,.12,,10,725,,24.3
159,何魂,2019-07-18 20:00,22.9,,1.1,70,94,26.1,21.8,1000.7,1008.6,0,.02,,10,1363,,23.9
159,何魂,2019-07-18 21:00,22.9,,1.6,110,96,26.8,22.2,1001.7,1009.6,,,,10,1068,,23.8
159,何魂,2019-07-18 22:00,22.6,,1.4,90,98,26.8,22.2,1002,1010,,,,10,842,,23.6
159,何魂,2019-07-18 23:00,22.7,,1.5,70,98,26.9,22.3,1002,1010,,,,10,584,,23.7
159,何魂,2019-07-19 00:00,22.7,,1.7,50,98,26.9,22.3,1001.5,1009.5,,,,10,665,,23.6
159,何魂,2019-07-19 01:00,22.9,,1.4,70,98,27.2,22.5,1000.8,1008.7,,,,10,1060,,23.7
159,何魂,2019-07-19 02:00,23,,.8,70,98,27.4,22.6,1000.3,1008.2,,,,10,754,,23.7
159,何魂,2019-07-19 03:00,22.9,.1,1.3,50,99,27.6,22.7,1000.2,1008.1,,,,10,440,,23.7
159,何魂,2019-07-19 04:00,22.9,4.1,1.3,20,99,27.6,22.7,999.9,1007.8,,,,10,155,,23.5
159,何魂,2019-07-19 05:00,22.8,6.1,2.2,70,99,27.4,22.6,1000.1,1008,,,,10,190,,23.5
159,何魂,2019-07-19 06:00,22.8,3.6,1.5,70,99,27.4,22.6,1000.3,1008.2,0,0,,10,294,,23.5
159,何魂,2019-07-19 07:00,22.9,11.7,1.6,70,99,27.6,22.7,1000.8,1008.7,0,0,,10,67,,23.4
159,何魂,2019-07-19 08:00,22.8,15.8,.7,180,99,27.4,22.6,1001.5,1009.4,0,0,,10,377,,23.3
159,何魂,2019-07-19 09:00,23,2.4,2.5,90,99,27.7,22.8,1001.4,1009.3,0,.09,,10,1270,,23.6
159,何魂,2019-07-19 10:00,22.9,3.3,2,70,99,27.6,22.7,1001.5,1009.4,0,.06,,10,234,,23.6
159,何魂,2019-07-19 11:00,22.9,1.3,1.6,50,99,27.6,22.7,1001.5,1009.4,0,.06,,10,610,,23.6
159,何魂,2019-07-19 12:00,23.1,,3.2,110,97,27.2,22.5,1001.2,1009.1,0,.07,,10,1353,,23.6
159,何魂,2019-07-19 13:00,23.3,.7,2.1,70,97,27.6,22.7,1000.6,1008.5,0,.2,,10,1185,,23.9
159,何魂,2019-07-19 14:00,23.4,.1,4.5,110,95,27.2,22.5,999.7,1007.6,0,.1,,10,1173,,23.6
159,何魂,2019-07-19 15:00,23.3,.3,2.4,90,97,27.6,22.7,1000.3,1008.2,0,.07,,10,799,,23.6
159,何魂,2019-07-19 16:00,23.4,.2,2.6,50,99,28.4,23.2,1000.2,1008.1,0,.29,,10,650,,24.2
159,何魂,2019-07-19 17:00,23.6,.1,1.6,110,98,28.4,23.2,999.8,1007.7,0,.26,,10,666,,24.3
159,何魂,2019-07-19 18:00,23.3,.5,1.9,70,99,28.3,23.1,1000.4,1008.3,0,.13,,10,488,,24.1
159,何魂,2019-07-19 19:00,23.3,.3,3.4,90,99,28.3,23.1,1000.3,1008.2,0,.02,,10,606,,23.8
159,何魂,2019-07-19 20:00,23.3,.9,1.6,110,99,28.3,23.1,1000.7,1008.6,0,0,,10,220,,23.7
159,何魂,2019-07-19 21:00,23.3,2.7,2.1,50,99,28.3,23.1,1000.5,1008.4,,,,10,190,,23.6
159,何魂,2019-07-19 22:00,23.2,.9,2.3,70,99,28.1,23,1000.5,1008.4,,,,10,358,,23.6
159,何魂,2019-07-19 23:00,23.3,.8,3.5,90,99,28.3,23.1,1000,1007.9,,,,10,520,,23.6
159,何魂,2019-07-20 00:00,23.2,1.8,6,110,98,27.7,22.8,1000.2,1008.1,,,,10,386,,23.4
159,何魂,2019-07-20 01:00,23.1,2.1,3.9,90,99,27.9,22.9,999.3,1007.2,,,,10,342,,23.3
159,何魂,2019-07-20 02:00,23.3,5.1,5.3,90,99,28.3,23.1,998.3,1006.2,,,,10,231,,23.4
159,何魂,2019-07-20 03:00,23.4,10.6,4.5,90,99,28.4,23.2,997.5,1005.4,,,,10,128,,23.4
159,何魂,2019-07-20 04:00,23.6,8,6.2,90,99,28.8,23.4,996.5,1004.4,,,,10,256,,23.5
159,何魂,2019-07-20 05:00,23.3,9.1,5.9,110,99,28.3,23.1,997.1,1005,,,,10,107,,23.5
159,何魂,2019-07-20 06:00,23.5,10.4,6.8,110,99,28.6,23.3,996.2,1004.1,0,0,,10,101,,23.5
159,何魂,2019-07-20 07:00,23.4,4.8,7.5,110,99,28.4,23.2,995.8,1003.7,0,0,,10,197,,23.6
159,何魂,2019-07-20 08:00,23.9,9.6,8.9,140,99,29.3,23.7,996.1,1004,0,.03,,10,256,,23.7
159,何魂,2019-07-20 09:00,23.5,18.7,9.2,140,99,28.6,23.3,995.7,1003.6,0,.05,,10,202,,23.8
159,何魂,2019-07-20 10:00,23.7,15.2,6.4,160,97,28.3,23.1,995.8,1003.7,0,.19,,10,180,,24.1
159,何魂,2019-07-20 11:00,23.4,13.6,6.4,140,99,28.4,23.2,995,1002.9,0,.25,,10,125,,24.1
159,何魂,2019-07-20 12:00,23.7,4.9,8.5,160,97,28.3,23.1,995.2,1003.1,0,.3,,10,174,,24.4
159,何魂,2019-07-20 13:00,23.8,4.1,6.5,140,96,28.3,23.1,994.5,1002.3,0,.52,,10,1061,,24.9
159,何魂,2019-07-20 14:00,23.5,4.4,4.8,180,98,28.3,23.1,994.7,1002.6,0,.33,,10,788,,24.5
159,何魂,2019-07-20 15:00,23.8,13.7,6,160,99,29.1,23.6,994.1,1001.9,0,.26,,10,256,,24.4
159,何魂,2019-07-20 16:00,23.4,15,4.5,180,99,28.4,23.2,993.8,1001.7,0,.25,,10,335,,24.3
159,何魂,2019-07-20 17:00,23.2,18.2,5.3,180,99,28.1,23,993.5,1001.4,0,.16,,10,119,,24
159,何魂,2019-07-20 18:00,23.1,.1,4.1,200,99,27.9,22.9,993.6,1001.5,0,.02,,10,439,,23.9
159,何魂,2019-07-20 19:00,23.1,,5.2,200,100,28.1,23,994.1,1002,0,0,,9,523,,23.9
159,何魂,2019-07-20 20:00,23.3,.9,9.4,180,99,28.3,23.1,994.4,1002.3,0,0,,10,472,,23.7
159,何魂,2019-07-20 21:00,23.1,.8,7.3,200,99,27.9,22.9,994.8,1002.7,,,,10,331,,23.7
159,何魂,2019-07-20 22:00,23,.5,7,200,99,27.7,22.8,995.2,1003.1,,,,10,454,,23.6
159,何魂,2019-07-20 23:00,23.1,1.6,8.2,200,99,27.9,22.9,995.5,1003.4,,,,10,365,,23.5
159,何魂,2019-07-21 00:00,23.2,.8,8.7,230,99,28.1,23,995.4,1003.3,,,,10,471,,23.5
159,何魂,2019-07-21 01:00,23,.4,7,230,99,27.7,22.8,995.3,1003.2,,,,10,355,,23.5
159,何魂,2019-07-21 02:00,23.1,.6,8.8,230,99,27.9,22.9,995.3,1003.2,,,,10,473,,23.5
159,何魂,2019-07-21 03:00,22.9,2.1,9,230,99,27.6,22.7,995.1,1003,,,,10,534,,23.4
159,何魂,2019-07-21 04:00,22.6,4.7,9.9,200,99,27.1,22.4,995.3,1003.2,,,,10,303,,23.3
159,何魂,2019-07-21 05:00,22.5,8.6,9.5,230,100,27.1,22.4,995,1002.9,,,,10,342,,23.1
159,何魂,2019-07-21 06:00,22.4,9.6,7.6,230,100,26.9,22.3,995.3,1003.2,0,0,,10,267,,23
159,何魂,2019-07-21 07:00,22.3,4.8,6.3,230,100,26.8,22.2,995.9,1003.8,0,0,,10,316,,23
159,何魂,2019-07-21 08:00,22.4,6.6,7.3,230,100,26.9,22.3,996.2,1004.1,0,.08,,10,375,,23.1
159,何魂,2019-07-21 09:00,22.6,1,8.3,230,98,26.8,22.2,996.7,1004.6,0,.17,,10,752,,23.3
159,何魂,2019-07-21 10:00,23.1,,7.9,250,97,27.2,22.5,996.9,1004.8,0,.33,,10,973,,24
159,何魂,2019-07-21 11:00,22.9,,5.7,250,98,27.2,22.5,997.3,1005.2,0,.67,,10,753,,24.6
159,何魂,2019-07-21 12:00,23.7,,6.6,230,95,27.7,22.8,997.2,1005.1,0,.91,,10,1011,,25.8
159,何魂,2019-07-21 13:00,24.9,,6.4,200,90,28.3,23.1,997.5,1005.4,.5,2.14,,9,1426,,28.8
159,何魂,2019-07-21 14:00,24.3,,6.3,230,92,27.9,22.9,997.7,1005.6,.2,1.73,,10,1244,,28.2
159,何魂,2019-07-21 15:00,24.6,,6.6,230,89,27.4,22.6,997.7,1005.5,0,1.5,,9,1244,,28.2
159,何魂,2019-07-21 16:00,25.3,,4.5,230,87,27.9,22.9,997.7,1005.6,0,1.06,,10,1440,,27.9
159,何魂,2019-07-21 17:00,25.9,,5.8,270,87,28.9,23.5,997.9,1005.8,.4,.99,,7,1491,,27.3
159,何魂,2019-07-21 18:00,25.1,,5.6,230,88,27.9,22.9,998.3,1006.2,.3,.51,,5,1647,,26
159,何魂,2019-07-21 19:00,24.3,,6.1,250,92,27.9,22.9,998.7,1006.6,.2,.23,,6,1464,,25
159,何魂,2019-07-21 20:00,24.1,,7.7,270,91,27.2,22.5,998.9,1006.8,0,0,,4,1952,,24.2
159,何魂,2019-07-21 21:00,24.3,,6,250,89,26.9,22.3,999.4,1007.3,,,,3,1745,,23.9
159,何魂,2019-07-21 22:00,23.3,,3.9,270,95,27.1,22.4,999.7,1007.6,,,,4,1024,,23.4
159,何魂,2019-07-21 23:00,23.1,,4.9,270,96,27.1,22.4,1000,1007.9,,,,4,887,,23.2
159,何魂,2019-07-22 00:00,23.1,,3.9,270,97,27.2,22.5,999.7,1007.6,,,,3,820,,23.1
159,何魂,2019-07-22 01:00,23.1,,3.5,270,96,27.1,22.4,999.6,1007.5,,,,5,848,,23
159,何魂,2019-07-22 02:00,23.1,,4.2,250,96,27.1,22.4,999.5,1007.4,,,,2,810,,22.8
159,何魂,2019-07-22 03:00,23,,5,270,97,27.1,22.4,999.3,1007.2,,,,3,619,,22.8
159,何魂,2019-07-22 04:00,23,,5,270,97,27.1,22.4,999.3,1007.2,,,,3,559,,22.7
159,何魂,2019-07-22 05:00,23.1,,3.9,250,96,27.1,22.4,999.2,1007.1,,,,7,678,,22.7
159,何魂,2019-07-22 06:00,23.2,,5.8,270,96,27.2,22.5,999,1006.9,0,.03,,8,793,,22.9
159,何魂,2019-07-22 07:00,24,,3.1,250,92,27.4,22.6,999.3,1007.2,.6,.41,,8,704,,23.7
159,何魂,2019-07-22 08:00,25.2,,4.1,270,88,28.1,23,999.4,1007.3,.9,.91,,7,1362,,25
159,何魂,2019-07-22 09:00,26.3,,3.6,250,84,28.6,23.3,999.5,1007.4,.7,1.38,,7,1108,,26.4
159,何魂,2019-07-22 10:00,27.2,,3.6,200,79,28.4,23.2,999.7,1007.5,1,1.92,,5,1131,,28.8
159,何魂,2019-07-22 11:00,27.3,,3.5,160,80,28.9,23.5,999.5,1007.3,1,2.69,,5,1049,,31.5
159,何魂,2019-07-22 12:00,26.5,,5.1,200,86,29.7,23.9,999,1006.9,1,3.34,,5,1513,,33.7
159,何魂,2019-07-22 13:00,27.9,,4.9,200,80,30,24.1,998.8,1006.6,1,3.25,,6,1640,,35.1
159,何魂,2019-07-22 14:00,28.5,,4.5,200,76,29.5,23.8,998.3,1006.1,1,3.22,,5,1271,,36.2
159,何魂,2019-07-22 15:00,28.1,,5.8,200,79,30,24.1,997.9,1005.7,1,2.96,,0,1598,,35.4
159,何魂,2019-07-22 16:00,28.3,,5,180,78,29.8,24,997.8,1005.6,1,2.46,,0,1651,,33.7
159,何魂,2019-07-22 17:00,28.9,,4.5,250,78,30.9,24.6,997.7,1005.5,1,1.79,,0,1868,,31.1
159,何魂,2019-07-22 18:00,28.6,,5.3,230,76,29.7,23.9,997.8,1005.6,1,1.06,,0,1860,,29.9
159,何魂,2019-07-22 19:00,27.2,,5,250,84,30.2,24.2,998.1,1005.9,.7,.44,,4,1921,,28.2
159,何魂,2019-07-22 20:00,25,,2.6,200,94,29.7,23.9,998.5,1006.4,0,.02,,6,887,,26.8
159,何魂,2019-07-22 21:00,25.2,,4.2,230,93,29.7,23.9,998.7,1006.6,,,,7,1060,,26.2
159,何魂,2019-07-22 22:00,25.6,,4.9,250,93,30.4,24.3,998.8,1006.7,,,,6,1243,,25.8
159,何魂,2019-07-22 23:00,25.5,,6.2,270,94,30.6,24.4,999,1006.9,,,,8,1234,,25.5
159,何魂,2019-07-23 00:00,25.5,,5.4,270,94,30.6,24.4,999,1006.9,,,,9,1210,,25.6
159,何魂,2019-07-23 01:00,25.6,,5.5,270,93,30.4,24.3,998.9,1006.8,,,,9,1047,,25.4
159,何魂,2019-07-23 02:00,25.4,,7.2,270,94,30.4,24.3,998.4,1006.3,,,,8,1080,,25.1
159,何魂,2019-07-23 03:00,25.6,,6.6,270,91,29.8,24,998.6,1006.5,,,,7,893,,25
159,何魂,2019-07-23 04:00,25.1,,6.2,270,96,30.6,24.4,998.7,1006.6,,,,8,666,,24.9
159,何魂,2019-07-23 05:00,25,,5.3,270,95,30,24.1,998.9,1006.8,,,,8,804,,24.8
159,何魂,2019-07-23 06:00,24.9,,4.3,270,96,30.2,24.2,999.2,1007.1,0,.01,,8,790,,24.7
159,何魂,2019-07-23 07:00,25.5,,4,250,91,29.7,23.9,999.4,1007.3,0,.24,,9,754,,25.6
159,何魂,2019-07-23 08:00,25.3,,2.8,200,92,29.5,23.8,999.4,1007.3,.1,.62,,9,1245,,26.5
159,何魂,2019-07-23 09:00,26.6,,4.3,200,88,30.6,24.4,999.2,1007,.9,1.74,,8,1673,,28
